,Source,Destination
2056,116363549,905040485575622656
2057,507896140,3031759144
2058,116363549,905040485575622656
2059,849455943893090304,1099550512007995393
2060,2647091335,1058830530148491264
2061,1497921954,1060481076
2062,45075214,2202118683
2063,606435540,3367800809
2064,2647091335,1058830530148491264
2065,116363549,609643360
2066,1027409164329340928,1033414061042491393
2067,103739847,445260439
2068,944073725460336641,936580923524616192
2069,3521112432,1012725990555049987
2070,955319993545076742,1091368127546281984
2071,849455943893090304,13357842
2072,24139516,130902021
2073,1696190059,1012725990555049987
2074,1083712296797401088,1049555576592580608
2075,1497921954,173503485
2076,977821928936394753,1044974404407570432
2077,896763929338269696,3256961057
2078,1681085179,4306593974
2079,1696190059,1012725990555049987
2080,579996263,2520768204
2081,1027409164329340928,31585416
2082,103739847,730119849674985473
2083,2695009326,44815868
2084,2231471756,296353153
2085,45075214,806788210953068545
2086,1681085179,1613202594
2087,1063728087551156224,923215351470465024
2088,1003692518125342720,297934936
2089,1147960591,1019475372
2090,849455943893090304,795685714344062976
2091,977846916942913536,2874752959
2092,1079851211883393024,2636947920
2093,977846916942913536,2874752959
2094,977846916942913536,2874752959
2095,977846916942913536,2874752959
2096,1083712296797401088,935084363321974784
2097,1032210646945779712,1096780732305993728
2098,2166035546,1071838298744602624
2099,103739847,242198631
2100,2166035546,980838171968602113
2101,399988209,311927400
2102,1681085179,779739392537747456
2103,890656879,931210075993128960
2104,103739847,93371809
2105,24139516,5950372
2106,24139516,28987977
2107,24139516,732282348
2108,24139516,28987977
2109,890656879,940976342543355904
2110,1079851211883393024,1070627299089891328
2111,167328705,363461088
2112,1079851211883393024,464402380
2113,1014802953796923392,824283461829754881
2114,791173286507978753,2672705565
2115,103739847,472721062
2116,890067882385735682,1047340091771895808
2117,45075214,1026809978064171008
2118,1497921954,824484994848419840
2119,977821928936394753,2202118683
2120,3521112432,890656879
2121,951825576771203072,1215076856
2122,2373182250,199145948
2123,1079851211883393024,960444998767476736
2124,17680748,1139359566
2125,1681085179,73597568
2126,892059859,2420845850
2127,951825576771203072,980838171968602113
2128,606435540,3367800809
2129,1681085179,765443137879900160
2130,977821928936394753,983746953602314240
2131,45075214,397630848
2132,1052532749851013126,1046042044572012548
2133,65609330,1087715683964801025
2134,53313935,2307132318
2135,24139516,44655782
2136,24139516,44655782
2137,192547775,923495760
2138,1063728087551156224,3267999463
2139,1003692518125342720,852853269584072704
2140,24139516,131882980
2141,24139516,131882980
2142,890656879,852853269584072704
2143,1079851211883393024,975661782936182784
2144,1079851211883393024,43202433
2145,1079851211883393024,792294103690072064
2146,24139516,2245078276
2147,192547775,3619139954
2148,24139516,109173912
2149,896763929338269696,4325062336
2150,1681085179,132502520
2151,890067882385735682,48094198
2152,1079851211883393024,1079851211883393024
2153,16447263,361398255
2154,977821928936394753,886620634373140480
2155,890656879,905040485575622656
2156,99641362,876494703172177921
2157,3521112432,79395675
2158,45075214,924094342230347776
2159,1053334186629754881,1095905955982778368
2160,1681085179,844169754994728961
2161,1053334186629754881,1095905955982778368
2162,1681085179,1057630368164012040
2163,77475318,502128659
2164,103739847,100921333
2165,1083712296797401088,2516705267
2166,24139516,15881903
2167,1681085179,1613202594
2168,1027409164329340928,822248189684105217
2169,1083712296797401088,4123141394
2170,24139516,853341068976308224
2171,24139516,3818589192
2172,1027409164329340928,1086843997954306048
2173,2166035546,1072116423483252736
2174,103739847,421684590
2175,24139516,16155021
2176,24139516,2983131758
2177,45075214,2953662626
2178,45075214,2953662626
2179,24139516,140648899
2180,38649374,2221537356
2181,1497921954,939421760851623937
2182,1053334186629754881,1095905955982778368
2183,77475318,1171838120
2184,1053334186629754881,1095905955982778368
2185,16447263,2816656748
2186,891234353874739201,2998619725
2187,1032210646945779712,952454305088389120
2188,1681085179,2804363750
2189,125972956,558238941
2190,1032210646945779712,1083263175800238083
2191,2373182250,2900628079
2192,1027409164329340928,329708383
2193,890067882385735682,239686212
2194,2373182250,3190596972
2195,24139516,97573483
2196,849455943893090304,134408415
2197,77475318,4807085980
2198,1681085179,702895605769756672
2199,851123622341160960,876955467842441216
2200,40616820,2949807471
2201,1095300303975522305,821808159438225408
2202,2647091335,975542455
2203,849455943893090304,2871042290
2204,890656879,1136575020
2205,103739847,2634848120
2206,849455943893090304,3524072473
2207,24139516,2491762759
2208,2373182250,2605675838
2209,1083712296797401088,2317358900
2210,1053334186629754881,1095755247232925701
2211,2373182250,850243071736397825
2212,1053334186629754881,1095755247232925701
2213,890067882385735682,1013491249511305217
2214,951825576771203072,3340778411
2215,39927901,862661229772365824
2216,746684731698253825,1099685751669776385
2217,989859547434057728,983246521289400320
2218,2752544727,1013491249511305217
2219,746684731698253825,1099685751669776385
2220,2373182250,2605675838
2221,1497921954,1039743731514126338
2222,45075214,1003528222099820544
2223,318966340,342894464
2224,890067882385735682,1093499130889019392
2225,924937062758932480,1090327911658340352
2226,960192811298508802,734395026613080064
2227,2647091335,931784235215548416
2228,53089452,593856018
2229,260156141,2851974059
2230,16447263,823837732195667968
2231,890656879,1040690106573758464
2232,110127896,953202237550968837
2233,24139516,3011015005
2234,1497921954,1074144832967331840
2235,45075214,2986051322
2236,1625543484,3303121198
2237,890067882385735682,2998005164
2238,890656879,2823650596
2239,1497921954,279975283
2240,1681085179,940164477307064320
2241,447626422,2535541723
2242,977821928936394753,2998005164
2243,698441385435865088,1091977205759004672
2244,119304556,852853269584072704
2245,1053334186629754881,1095755247232925701
2246,119304556,852853269584072704
2247,1053334186629754881,1095755247232925701
2248,53313935,2506554626
2249,1096452712760295426,1016754832710012930
2250,849455943893090304,1075430791214260224
2251,45075214,1045951719950045184
2252,1096137283361738752,974616591613808640
2253,45075214,1035631500526534656
2254,24139516,860434471937597440
2255,703065036701376513,311974113
2256,1039866880406827009,965182889112485889
2257,2166035546,1007282293784772608
2258,1147960591,887910199213699072
2259,1681085179,135683437
2260,1681085179,927175359052759041
2261,103739847,2501598415
2262,849455943893090304,69549262
2263,860800638,2998044877
2264,447626422,2260366457
2265,24139516,62104720
2266,1014488113568104449,1014488113568104449
2267,17537467,784001336266326017
2268,118395320,836808208643735554
2269,951825576771203072,1007282293784772608
2270,285523453,906778471124238337
2271,103739847,69874367
2272,4387939992,976057021924429824
2273,1681085179,1005411737649049601
2274,24139516,1329774601
2275,1681085179,2533692642
2276,1096452712760295426,1016754832710012930
2277,24139516,1329774601
2278,703065036701376513,2936599794
2279,1681085179,2595965202
2280,119837132,234751453
2281,24139516,63922117
2282,2373182250,4367214918
2283,1681085179,1008296352399446016
2284,703065036701376513,57922665
2285,24139516,113701856
2286,1681085179,76847385
2287,16447263,1091198888768430081
2288,842412851654402049,953232274149052416
2289,24139516,187997617
2290,24139516,113701856
2291,1681085179,1000635149896187904
2292,890656879,931210075993128960
2293,24139516,277510268
2294,811212449525465088,841244904
2295,849455943893090304,2300477682
2296,2647091335,224617920
2297,1053334186629754881,1095907512988123136
2298,24139516,2865193787
2299,1053334186629754881,1095907512988123136
2300,698441385435865088,1001882705125167104
2301,761061766138769408,226997507
2302,849455943893090304,114015079
2303,1053334186629754881,1095968994367033344
2304,24139516,387782094
2305,1083712296797401088,773099086660513792
2306,366672027,300770776
2307,1084030878198591488,401410073
2308,1053334186629754881,1095968994367033344
2309,167328705,1032633208951726081
2310,791173286507978753,975007886169403392
2311,1681085179,107079035
2312,45075214,90704049
2313,1681085179,994108182459904001
2314,1083712296797401088,972702885808029696
2315,849455943893090304,17197378
2316,2647091335,1073343316647952385
2317,24139516,69370767
2318,3222354325,1051719083354464256
2319,849455943893090304,10331222
2320,262599973,1035998517301583874
2321,975759378,187997617
2322,1053334186629754881,1074194602511478784
2323,24139516,69370767
2324,2373182250,4367214918
2325,1053334186629754881,1074194602511478784
2326,698441385435865088,743706583092199424
2327,3222354325,3639614772
2328,45075214,876212400839680000
2329,24139516,608905259
2330,2373182250,868374561506680832
2331,1696190059,915310778152079368
2332,39927901,1039835502474612736
2333,24139516,70954200
2334,1083712296797401088,1012496221997621249
2335,2752544727,971884873769279489
2336,698441385435865088,822394317830373377
2337,849455943893090304,492152821
2338,285523453,881480860628897792
2339,890067882385735682,2587245879
2340,24139516,89198300
2341,1053334186629754881,1095907512988123136
2342,24139516,89198300
2343,1053334186629754881,1095907512988123136
2344,119304556,1453382755
2345,1053334186629754881,1074194602511478784
2346,24139516,30842606
2347,1053334186629754881,1074194602511478784
2348,1053334186629754881,1095968994367033344
2349,1083712296797401088,801004116021481473
2350,1053334186629754881,1095968994367033344
2351,2647091335,338324305
2352,951825576771203072,781672299346989056
2353,97806604,1060996656810917888
2354,1681085179,348043480
2355,791173286507978753,2941104536
2356,955319993545076742,1096055455309168641
2357,1049297819503288321,3099678360
2358,2574072036,958664190583103488
2359,1014802953796923392,854677749675569156
2360,1053334186629754881,1095970036441862144
2361,1053334186629754881,1095763581528915968
2362,849455943893090304,1065309938702966784
2363,1053334186629754881,1095763581528915968
2364,1053334186629754881,1095970036441862144
2365,849455943893090304,776445163199721472
2366,2647091335,1064079185235386369
2367,1052532749851013126,2602598118
2368,890067882385735682,1091666365658865667
2369,698441385435865088,2356075968
2370,24139516,897930553
2371,1053334186629754881,884378835927617536
2372,1014488113568104449,1014791794649776128
2373,703065036701376513,1054287523071979523
2374,1053334186629754881,884378835927617536
2375,4614223707,208051613
2376,1053334186629754881,1070755318429376520
2377,749853822139396096,874931808428797952
2378,1052532749851013126,1063676870623985664
2379,53313935,330271498
2380,24139516,51551712
2381,24139516,15199808
2382,698441385435865088,17197378
2383,24139516,260824704
2384,820232246904950784,1082457586102910976
2385,16447263,1097008351286747136
2386,746684731698253825,1005768504350408705
2387,1681085179,255552776
2388,1053334186629754881,1095763581528915968
2389,24139516,260824704
2390,723590002437939200,2768072290
2391,1053334186629754881,1095763581528915968
2392,1052532749851013126,1029583212853583873
2393,955319993545076742,1062381652339376134
2394,1625543484,2534922531
2395,1053334186629754881,1095970036441862144
2396,24139516,26996019
2397,1053334186629754881,1095970036441862144
2398,14721839,18636729
2399,1053334186629754881,884378835927617536
2400,420649182,271601289
2401,1053334186629754881,884378835927617536
2402,849455943893090304,1085282851103346689
2403,977821928936394753,807842114772017152
2404,842412851654402049,801092577499942912
2405,24139516,17680748
2406,1053334186629754881,1095972797363433472
2407,1078005873409228801,1053333357117923328
2408,37034483,415538984
2409,1027409164329340928,1047767061827661824
2410,185159449,1632304844
2411,1053334186629754881,1095972797363433472
2412,890067882385735682,1038372470141722624
2413,89964115,905040485575622656
2414,951825576771203072,137378547
2415,849455943893090304,828358663861628928
2416,1147960591,244809565
2417,890067882385735682,967277679614529536
2418,97806604,1088123095775363072
2419,1681085179,1030530754550358016
2420,849455943893090304,885348215259713536
2421,951825576771203072,940110137536086016
2422,896763929338269696,748134546164441088
2423,1053334186629754881,1063036845980860416
2424,45075214,2832177978
2425,53089452,2894236594
2426,1053334186629754881,1063036845980860416
2427,2647091335,854677749675569156
2428,1096137283361738752,1096137283361738752
2429,849455943893090304,449859411
2430,1084030878198591488,1062047062752079873
2431,3222354325,3222354325
2432,890067882385735682,147521505
2433,45075214,1076432836356464642
2434,1083712296797401088,980753751039344640
2435,977821928936394753,981187310678134784
2436,977821928936394753,1064486363423301633
2437,1087869252055384064,1087931730160484353
2438,4614223707,1419319015
2439,746684731698253825,1005768504350408705
2440,1147960591,1095368364271136768
2441,447626422,2600569499
2442,65609330,807937743070396420
2443,1053334186629754881,1063036845980860416
2444,1049297819503288321,400618535
2445,1083712296797401088,780151479004913665
2446,1053334186629754881,1095972797363433472
2447,1053334186629754881,1095972797363433472
2448,1082231035239133184,63399122
2449,1084030878198591488,960803181713293313
2450,1032210646945779712,1028108416877649920
2451,40616820,902527058605096960
2452,2166035546,1038062609403183104
2453,1053334186629754881,1095757505517547526
2454,2574072036,28378979
2455,1053334186629754881,1095971638628241408
2456,955319993545076742,1084346309769756672
2457,1053334186629754881,1095757505517547526
2458,1082231035239133184,139981513
2459,1052532749851013126,1013714163741417472
2460,955319993545076742,838259710688030720
2461,1053334186629754881,1095971638628241408
2462,16447263,944886988578070528
2463,110200344,872417496829177856
2464,1681085179,738334231680548864
2465,1087869252055384064,1052924228733886464
2466,2396063839,984106883014447110
2467,703065036701376513,965632694674587648
2468,260156141,1227829573
2469,16447263,91949939
2470,1053334186629754881,1063036845980860416
2471,1053334186629754881,1066916420150272002
2472,103739847,488288157
2473,1053334186629754881,1066916420150272002
2474,1033802626423574529,820997922192064513
2475,103739847,1096423291332349952
2476,1087869252055384064,1034155071435489280
2477,698441385435865088,1096311301515759616
2478,22749722,1374337056
2479,34226762,975007886169403392
2480,890067882385735682,1002693806007955456
2481,849455943893090304,2504186508
2482,53089452,17197378
2483,1625543484,487817098
2484,802681675,942690688990191616
2485,1053334186629754881,1095757505517547526
2486,1096137283361738752,406475056
2487,1053334186629754881,1095757505517547526
2488,2752544727,1085545079446614018
2489,53089452,996349881823326208
2490,1087869252055384064,855737224700215297
2491,1696190059,1099201714668765184
2492,1033802626423574529,60923925
2493,960488737061900289,990689366082236422
2494,1053334186629754881,1095971638628241408
2495,16447263,246247956
2496,2752544727,1020645324560502784
2497,1053334186629754881,1095971638628241408
2498,260156141,944226565
2499,890067882385735682,1085545079446614018
2500,1096452712760295426,1098809733232975872
2501,1053334186629754881,1066916420150272002
2502,2647091335,850749397260546052
2503,1053334186629754881,1066916420150272002
2504,891234353874739201,540732586
2505,1027409164329340928,1081510245799743489
2506,858946279082139649,3318467286
2507,2173312308,865850306999054336
2508,703065036701376513,2893774440
2509,849455943893090304,2878495076
2510,37034483,2408993300
2511,890067882385735682,1020645324560502784
2512,896763929338269696,208051613
2513,890067882385735682,3898095324
2514,1681085179,3244231532
2515,39927901,310760767
2516,1053334186629754881,1095975026879332353
2517,132814447,140471114
2518,703065036701376513,771534572513169408
2519,1053334186629754881,1095975026879332353
2520,2166035546,134776636
2521,1053334186629754881,1087353904831102976
2522,1053334186629754881,1087353904831102976
2523,944073725460336641,1090815696764919808
2524,849455943893090304,2267188294
2525,977821928936394753,971884873769279489
2526,39927901,2338178362
2527,860800638,146142987
2528,110200344,2672705565
2529,1147960591,1362397982
2530,45075214,893014297701470208
2531,167328705,793423765124382720
2532,975759378,96120676
2533,955319993545076742,1000593676702175232
2534,791173286507978753,160839952
2535,1084030878198591488,806905685279698944
2536,2647091335,1096816596193067009
2537,1053334186629754881,1095975026879332353
2538,849455943893090304,1159282230
2539,944073725460336641,1095192346663239685
2540,1053334186629754881,1095975026879332353
2541,1625543484,173422456
2542,977821928936394753,1060565054003834880
2543,977821928936394753,1037799320735625218
2544,1049297819503288321,1175336468
2545,1053334186629754881,1095974475588399104
2546,1084030878198591488,1062047062752079873
2547,45075214,1010220359394656256
2548,1053334186629754881,1095974475588399104
2549,77475318,161599798
2550,278427295,278427295
2551,890067882385735682,461162710
2552,45075214,1010220359394656256
2553,849455943893090304,770702191
2554,858946279082139649,4775289817
2555,14721839,945743454096764929
2556,849455943893090304,28634438
2557,1032210646945779712,1079218133431287809
2558,39927901,1026809978064171008
2559,185159449,121045620
2560,2396063839,958359721970413575
2561,74968418,74151134
2562,1014802953796923392,860106624484098049
2563,1096710570399711232,2225654040
2564,891234353874739201,911872020018716672
2565,119304556,960422246660505600
2566,45075214,884337077961326592
2567,53313935,758729197
2568,119304556,576779093
2569,849455943893090304,628453349
2570,890067882385735682,810998728022691840
2571,2255404279,1005768504350408705
2572,293064196,105277138
2573,2255404279,746684731698253825
2574,45075214,954158240
2575,849455943893090304,1453180627
2576,1083712296797401088,2476393369
2577,1033802626423574529,805193832
2578,891234353874739201,801631386595692548
2579,1096710570399711232,1907887302
2580,203807735,84351688
2581,955319993545076742,941333192132440064
2582,1053334186629754881,1095974475588399104
2583,860800638,2347762888
2584,166375157,110065142
2585,399988209,995503236453822465
2586,119304556,4142647696
2587,1053334186629754881,1095974475588399104
2588,293064196,1976790804
2589,1053204869329416192,770918262
2590,1096710570399711232,3107376062
2591,2255404279,1099685751669776385
2592,977821928936394753,746727003563294720
2593,1083712296797401088,1091325620972388354
2594,1053334186629754881,1087353904831102976
2595,203807735,203807735
2596,1083712296797401088,3299140802
2597,1053334186629754881,1087353904831102976
2598,849455943893090304,1453180627
2599,849455943893090304,922370785813004290
2600,45075214,915844527876960256
2601,1090815696764919808,1080516182308876288
2602,45075214,1010220359394656256
2603,1681085179,1394164196
2604,1083712296797401088,1051158372819640320
2605,16447263,192613828
2606,1003692518125342720,1630757100
2607,1696190059,161599798
2608,891234353874739201,983710863126216707
2609,831767680961085440,1031485233990955009
2610,1696190059,161599798
2611,103739847,55530137
2612,977821928936394753,1058261805795958784
2613,103739847,65706102
2614,890067882385735682,888252272852877313
2615,890067882385735682,1037799320735625218
2616,2647091335,2356914260
2617,45075214,1054437867026608128
2618,110127896,2433947454
2619,849455943893090304,16114772
2620,2330683909,2330683909
2621,40616820,50585550
2622,103739847,826502515
2623,69172612,216364361
2624,40616820,2931025597
2625,2752544727,810998728022691840
2626,45075214,1021946046
2627,849455943893090304,2467520329
2628,81579108,1063227770560487424
2629,2647091335,2356914260
2630,849455943893090304,1181303880
2631,2255404279,1099685751669776385
2632,1082231035239133184,226633507
2633,977821928936394753,888252272852877313
2634,849455943893090304,1089427642812485632
2635,103739847,832942728258392064
2636,103739847,2748570175
2637,1681085179,1363630435
2638,103739847,144394748
2639,1083712296797401088,1063275244645806080
2640,1083712296797401088,900519683345887233
2641,833976684856619008,413407021
2642,1053334186629754881,1090623193134653441
2643,833976684856619008,880749241018331136
2644,890067882385735682,746981652660895744
2645,1003692518125342720,3521112432
2646,1053334186629754881,1090623193134653441
2647,1147960591,1008670958629072897
2648,93150230,1419319015
2649,99641362,2984169884
2650,103739847,161218042
2651,703238069126897665,703238069126897665
2652,39927901,934983032175546369
2653,849455943893090304,478533299
2654,103739847,44363940
2655,1053334186629754881,1090623193134653441
2656,1053334186629754881,1090623193134653441
2657,45075214,2267501996
2658,1003692518125342720,119304556
2659,703065036701376513,718470468861169664
2660,1053334186629754881,1090621242145677321
2661,3084363672,916587922597363713
2662,1053334186629754881,1090621242145677321
2663,16447263,779169794155163648
2664,16447263,1087760193365180416
2665,849455943893090304,313379783
2666,944073725460336641,3312798529
2667,2255404279,1005768504350408705
2668,2396063839,1907887302
2669,2752544727,972175669135278081
2670,2255404279,746684731698253825
2671,794615787319390208,794615787319390208
2672,849455943893090304,115072557
2673,45075214,1045350453859553285
2674,881392897182109696,1040251885167370240
2675,1066009568487120898,1059783795078057984
2676,2373182250,202038554
2677,1084030878198591488,1062047062752079873
2678,369528920,101375324
2679,17537467,730119849674985473
2680,802681675,257852302
2681,254400009,507606720
2682,849455943893090304,1728651936
2683,1062047062752079873,1062047062752079873
2684,849455943893090304,1067833747108556800
2685,103739847,140257844
2686,1147960591,93838135
2687,896763929338269696,928234442203820036
2688,45075214,1094219145162510336
2689,833976684856619008,593907790
2690,833976684856619008,732104159449612288
2691,1096710570399711232,122756880
2692,259843963,801079684809236480
2693,722781325027975168,722781325027975168
2694,890067882385735682,972175669135278081
2695,1147960591,1081778234461573120
2696,842412851654402049,951121099042861056
2697,484446271,2932615313
2698,16447263,983467025338159106
2699,849455943893090304,136187512
2700,849455943893090304,2884891316
2701,1053334186629754881,1090621242145677321
2702,1053334186629754881,1090621242145677321
2703,977821928936394753,1084386903300980738
2704,1681085179,824341190464057344
2705,127134715,83782757
2706,896763929338269696,1907887302
2707,16447263,35694762
2708,849455943893090304,1024506940221784065
2709,103739847,3303055832
2710,1525187353,1029118358938152960
2711,224475017,1060957132521058304
2712,849455943893090304,2843585449
2713,1293960187,1053369548
2714,293064196,827484638541012992
2715,1020237020000542720,60428570
2716,1053334186629754881,848308002050502657
2717,103739847,2486762587
2718,896763929338269696,73052191
2719,1053334186629754881,2243584201
2720,703065036701376513,1087572692344209408
2721,2373182250,6986942
2722,1052532749851013126,3734001500
2723,849455943893090304,4367214918
2724,45075214,1043752503794262018
2725,167328705,2730783317
2726,710708305341992960,943467820456669186
2727,119304556,852853269584072704
2728,1084030878198591488,886945811673878528
2729,1681085179,2592714188
2730,890067882385735682,746727003563294720
2731,1096452712760295426,1043752503794262018
2732,849455943893090304,999487634287218689
2733,53313935,956523780335022080
2734,167328705,794211593106046976
2735,2373182250,897350289254105088
2736,849455943893090304,77490910
2737,849455943893090304,1090977513327681537
2738,1134393734,1134393734
2739,45075214,1066992146190934016
2740,2647091335,257068017
2741,1052532749851013126,2232440982
2742,849455943893090304,831181304
2743,81579108,914159126
2744,484446271,1021450896557740032
2745,849455943893090304,1025947016961044481
2746,45075214,1034873744
2747,849455943893090304,1025947016961044481
2748,891234353874739201,905040485575622656
2749,1092885478125142016,1092885478125142016
2750,849455943893090304,1081503692451270656
2751,1052532749851013126,3549639194
2752,951825576771203072,903089377223602176
2753,103739847,1008178627018518530
2754,1062047062752079873,1062047062752079873
2755,2709839619,2709839619
2756,1083712296797401088,3221371615
2757,293064196,1595824910
2758,890067882385735682,726804841562034176
2759,16447263,2416199047
2760,16447263,1198166953
2761,888689476511432704,1094091690036678656
2762,1053334186629754881,2243584201
2763,45075214,460240818
2764,16447263,921447843507793920
2765,1096137283361738752,767315119911022592
2766,16447263,907509409
2767,881392897182109696,935416987949215749
2768,951825576771203072,966486878546485250
2769,484446271,361978119
2770,256495314,3052155216
2771,45075214,128802303
2772,16447263,732769340261552128
2773,16447263,3011015005
2774,977821928936394753,890067882385735682
2775,1096452712760295426,1092439852480688134
2776,2520234245,836827074493034496
2777,1066695552354713600,1065592199625101312
2778,103739847,938148555935461377
2779,1084030878198591488,1062047062752079873
2780,703065036701376513,2461945966
2781,851123622341160960,728377582132047872
2782,1096710570399711232,1276882849
2783,1096710570399711232,1043752503794262018
2784,1014488113568104449,2408384264
2785,103739847,811586754
2786,74968418,3048212771
2787,1053334186629754881,1095976885677408256
2788,103739847,958356569871306753
2789,74968418,1096222654799986688
2790,1053334186629754881,1095976885677408256
2791,1681085179,107079035
2792,1052532749851013126,1044826457384644609
2793,103739847,1088654616386883584
2794,890067882385735682,1058261805795958784
2795,53313935,2764282224
2796,1293960187,728377582132047872
2797,103739847,2901304017
2798,703065036701376513,994283697842020352
2799,977821928936394753,1097062313365041152
2800,45075214,890794387264983040
2801,851123622341160960,728377582132047872
2802,260156141,3183669733
2803,1096137283361738752,920894669826883584
2804,2893366337,901140007334813697
2805,133685250,863981499644694529
2806,1083712296797401088,992988332102705153
2807,1147960591,1953253111
2808,2166035546,991184981048213504
2809,1052532749851013126,1613202594
2810,167328705,805417208667054081
2811,489917169,3228850411
2812,4901171276,47058700
2813,698441385435865088,1099590943471063040
2814,2647091335,738834319
2815,703065036701376513,903089377223602176
2816,103739847,111256940
2817,16447263,747737923
2818,119304556,966915506321018880
2819,16447263,3782424973
2820,1053334186629754881,1095976885677408256
2821,45075214,1065150545680351234
2822,420649182,3853881087
2823,53313935,81150815
2824,192547775,558737877
2825,1053334186629754881,1095976885677408256
2826,74968418,374364001
2827,1681085179,437326920
2828,831767680961085440,4209335294
2829,1696190059,991703101378736128
2830,878220253267984384,1034658524117184513
2831,1096710570399711232,149776682
2832,1053334186629754881,1095976369681584129
2833,1020237020000542720,889565837794922496
2834,1027409164329340928,731030866323984384
2835,975759378,287947196
2836,1053334186629754881,1095976369681584129
2837,1084030878198591488,1062047062752079873
2838,703065036701376513,997136350418685953
2839,802681675,1008006813822869504
2840,3994788914,4910479742
2841,1147960591,1062231052360372224
2842,802681675,627329007
2843,1032210646945779712,1097034313923612673
2844,890067882385735682,1033678008
2845,1696190059,3158852767
2846,16447263,260156141
2847,74968418,877593491446140928
2848,1039866880406827009,935416987949215749
2849,802681675,1018742721400279040
2850,103739847,986898400795738113
2851,746684731698253825,1099685751669776385
2852,40569347,1469858774
2853,45075214,858400223881830401
2854,1084030878198591488,1062047062752079873
2855,1625543484,75820299
2856,1681085179,2601579662
2857,1096452712760295426,1344046694
2858,1020237020000542720,889565837794922496
2859,16447263,1314606228
2860,2255404279,1099685751669776385
2861,1052532749851013126,1087654497877479424
2862,703065036701376513,1081069626010652673
2863,39927901,1086912394142601218
2864,37034483,1093086018113175554
2865,1053334186629754881,901063728925487104
2866,1053334186629754881,1087346965363478533
2867,1053334186629754881,1087346965363478533
2868,1053334186629754881,1091280748152320000
2869,167328705,1070722753194586112
2870,849455943893090304,914733180
2871,1053334186629754881,1095976369681584129
2872,975759378,205189321
2873,1053334186629754881,1095976369681584129
2874,45075214,464501286
2875,3128297156,3128297156
2876,890067882385735682,866201475948716032
2877,517718419,3355626321
2878,982411422905778176,1189015399
2879,2166035546,835726978221289473
2880,1681085179,1876868100
2881,293064196,878024953265872897
2882,1066009568487120898,835890559420071938
2883,842202619229663232,1061188255624785920
2884,103739847,127380857
2885,45075214,2768072290
2886,1052532749851013126,991184981048213504
2887,1066009568487120898,3208639127
2888,517718419,2440971859
2889,1681085179,52677643
2890,1053334186629754881,1087346965363478533
2891,1087654497877479424,1071309857230348288
2892,2647091335,227253576
2893,1053334186629754881,1087346965363478533
2894,45075214,858400223881830401
2895,16447263,392178798
2896,1092885478125142016,782488658599370752
2897,977821928936394753,3208639127
2898,45075214,4320205523
2899,53313935,2399172584
2900,16447263,1029588691948199938
2901,39927901,1069241694590246912
2902,517718419,1343239178
2903,849455943893090304,137352341
2904,117334686,117334686
2905,16447263,1043054752580493312
2906,1066009568487120898,1270214204
2907,1681085179,232505917
2908,1066009568487120898,1087312252212891650
2909,1696190059,1270214204
2910,1084030878198591488,1062047062752079873
2911,1053334186629754881,2515384483
2912,1681085179,822903210
2913,45075214,2790839428
2914,1020237020000542720,898369838552428544
2915,703065036701376513,837964225
2916,1083712296797401088,738341338962374656
2917,1053334186629754881,856134346142560256
2918,2647091335,227253576
2919,1052532749851013126,905328126623920128
2920,1053334186629754881,856134346142560256
2921,16447263,766136448831586304
2922,791173286507978753,37667150
2923,951825576771203072,991184981048213504
2924,45075214,934445001630724096
2925,951825576771203072,2151474931
2926,248069589,171432706
2927,858946279082139649,2270128597
2928,1053334186629754881,856134346142560256
2929,1053334186629754881,856134346142560256
2930,975759378,1015167100489363456
2931,1625543484,132874598
2932,103739847,80274409
2933,703065036701376513,729271806943760384
2934,53089452,49601154
2935,74968418,2236271941
2936,977821928936394753,1063677463581155328
2937,1017739752446013441,1094667700130013185
2938,890067882385735682,1043752503794262018
2939,975759378,56184968
2940,791173286507978753,908209957312626688
2941,1053334186629754881,990689403038322694
2942,16447263,1724654802
2943,1052532749851013126,912656819356549123
2944,97806604,384171091
2945,16447263,1070313067597217792
2946,2373182250,128470323
2947,1147960591,290373908
2948,119304556,895165946524033024
2949,45075214,171872858
2950,1014802953796923392,434013529
2951,1681085179,139737576
2952,2647091335,1058808798452899841
2953,977821928936394753,791007299615748096
2954,16447263,3159178236
2955,1052532749851013126,990185512798433280
2956,2647091335,1058808798452899841
2957,849455943893090304,825575100493811712
2958,97806604,831795702011408384
2959,2647091335,2755649220
2960,890067882385735682,2552283788
2961,4423119972,4423119972
2962,1032210646945779712,1063339646724190208
2963,1052532749851013126,723504510
2964,1032210646945779712,876324714913902593
2965,4423119972,4423119972
2966,2166035546,4820723426
2967,103739847,498067144
2968,855989726196707328,984352680112984064
2969,1032210646945779712,1096993436383744000
2970,1032210646945779712,1092362789304262656
2971,103739847,2196776605
2972,459837551,1093151230354894848
2973,1027409164329340928,1016420401977495552
2974,2330683909,2571078931
2975,1027409164329340928,1095520721365753856
2976,2647091335,876451911297376261
2977,849455943893090304,317629739
2978,2231471756,2281990364
2979,167328705,1015467671549145088
2980,103739847,176767960
2981,740684335599263744,976415361926156288
2982,1681085179,383191937
2983,891234353874739201,3273794029
2984,1083712296797401088,3223454167
2985,1020237020000542720,1966424612
2986,2752544727,1065246096564342785
